"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:sey01501",20,"Up",1.24821712659595e-05,4.64614152677382e-05,4.22084585587983e-11,1.52863066131864e-10,"beta-Lactam resistance"
"path:sey00240",43,"Down",1.31572983859724e-05,4.76507563167649e-05,1.30431109076571e-08,2.03229867630936e-08,"Pyrimidine metabolism"
"path:sey01120",278,"Up",2.04902956039002e-05,7.22552529190165e-05,1.9861299421919e-12,1.77427608169143e-11,"Microbial metabolism in diverse environments"
"path:sey00480",24,"Up",2.20023248157423e-05,7.5556405219899e-05,1.49763966773764e-10,4.20955492184229e-10,"Glutathione metabolism"
"path:sey00020",28,"Up",2.25541508119102e-05,7.5556405219899e-05,7.51320398872905e-08,1.02731564743846e-07,"Citrate cycle (TCA cycle)"
"path:sey00790",24,"Down",2.51617127764762e-05,8.22358417572636e-05,6.17566003835655e-10,1.23513200767131e-09,"Folate biosynthesis"
"path:sey04122",18,"Down",2.76645839720031e-05,8.82631964821051e-05,2.72222430925781e-09,4.79971128211246e-09,"Sulfur relay system"
"Lrp",145,"Up",2.87202281808058e-05,8.95002459587902e-05,3.83961167940451e-12,2.23699115234872e-11,"Lrp"
"OmpR",27,"Up",2.96046510762713e-05,9.01596191868262e-05,1.63789534335493e-13,3.65796626682602e-12,"OmpR"
"path:sey00900",12,"Down",3.31965933477954e-05,9.88520779689908e-05,1.12164611423758e-09,2.05891204531283e-09,"Terpenoid backbone biosynthesis"
"path:sey00770",25,"Up",3.61787543947849e-05,0.00010539028454133,3.57620279277163e-12,2.23699115234872e-11,"Pantothenate and CoA biosynthesis"
"path:sey03430",27,"Down",3.71809421195468e-05,0.000106005239234453,7.71273342571955e-09,1.27593367783509e-08,"Mismatch repair"
"path:sey00410",9,"Up",4.20805441782667e-05,0.000117474852497661,8.67805995077131e-09,1.40776071469001e-08,"beta-Alanine metabolism"
"path:sey03018",16,"Down",4.80223441588246e-05,0.000131326410556786,2.75538383568166e-08,4.10246037757047e-08,"RNA degradation"
"path:sey00785",3,"Down",5.31979821085494e-05,0.000142570592050912,0.0600566716721832,0.0654275935290452,"Lipoic acid metabolism"
"path:sey01230",129,"Up",5.5320794334201e-05,0.000145352675309469,4.46304160280272e-11,1.57380940730412e-10,"Biosynthesis of amino acids"
"path:sey00523",5,"Down",6.84452758732194e-05,0.000176378210904065,0.00927129025544047,0.0106184008053763,"Polyketide sugar unit biosynthesis"
"path:sey02040",45,"Down",7.16153311826992e-05,0.000181065176952485,2.2881691577258e-06,2.89259119938922e-06,"Flagellar assembly"
"path:sey03440",31,"Down",7.44566989270539e-05,0.000184762919559726,1.90928481697447e-10,4.92008010528035e-10,"Homologous recombination"
"path:sey00332",2,"Up",9.0167499532684e-05,0.000219680817043266,0.298485489583821,0.305321035146809,"Carbapenem biosynthesis"
"path:sey00590",2,"Down",0.000119310547180579,0.000285493095039244,0.169578587599768,0.177527583893507,"Arachidonic acid metabolism"
"path:sey00630",33,"Up",0.000146909985703688,0.000345367334812178,2.97002916787101e-10,7.10685550883419e-10,"Glyoxylate and dicarboxylate metabolism"
"path:sey03070",40,"Down",0.000157460661635588,0.000363788425158083,6.10302364855088e-10,1.23513200767131e-09,"Bacterial secretion system"
"path:sey02060",59,"Up",0.000171461401011595,0.000389420809077181,5.19250440797e-13,6.9579559066798e-12,"Phosphotransferase system (PTS)"
"path:sey00525",3,"Down",0.00024966101013958,0.000557576255978395,0.108242434900256,0.116035890213074,"Acarbose and validamycin biosynthesis"
"path:sey00280",10,"Up",0.000270007634783352,0.000593131525589658,2.04567632820941e-09,3.65494170640081e-09,"Valine, leucine and isoleucine degradation"
"path:sey00910",23,"Up",0.000293880439539007,0.000635160949971402,1.15912886342202e-13,3.10646535397101e-12,"Nitrogen metabolism"
"path:sey03420",8,"Down",0.00034285512490787,0.000729247408534201,3.16655097390591e-05,3.96558720096628e-05,"Nucleotide excision repair"
"path:sey00740",12,"Up",0.000382024106847125,0.000799862973711167,8.2339872149348e-13,9.19461905667719e-12,"Riboflavin metabolism"
"path:sey00362",9,"Up",0.000496639134118714,0.00100975190547495,0.000105774877513085,0.000130035170520674,"Benzoate degradation"
"path:sey01502",8,"Up",0.000501295330836736,0.00100975190547495,3.82886396906868e-08,5.5168577618839e-08,"Vancomycin resistance"
"path:sey00350",20,"Up",0.000504875952737477,0.00100975190547495,3.93533669066469e-11,1.50667176156877e-10,"Tyrosine metabolism"
"path:sey00670",12,"Down",0.000560436564486093,0.00110438970060495,4.97126623946349e-09,8.43227438086212e-09,"One carbon pool by folate"
"path:sey01240",158,"Down",0.00061385281867006,0.00119211996669258,5.12605127991146e-11,1.74808007427688e-10,"Biosynthesis of cofactors"
"path:sey00620",62,"Up",0.000685902862086803,0.00131301405028045,5.48295016256863e-10,1.16621479648285e-09,"Pyruvate metabolism"
"path:sey00053",23,"Up",0.000957382250053049,0.00178307019943663,3.71722864615085e-15,4.98108638584214e-13,"Ascorbate and aldarate metabolism"
"path:sey00051",45,"Up",0.000958067569846546,0.00178307019943663,6.30521934757572e-11,2.06073022579304e-10,"Fructose and mannose metabolism"
"path:sey00460",8,"Down",0.00109242251830621,0.00200526873223332,5.45307681851174e-08,7.69170835453235e-08,"Cyanoamino acid metabolism"
"path:sey02010",173,"Up",0.00116055649740664,0.00210154825206067,3.59451559146311e-12,2.23699115234872e-11,"ABC transporters"
"path:sey00471",5,"Down",0.00189520846917719,0.00338610579826325,0.000381233460495408,0.000464411670058042,"D-Glutamine and D-glutamate metabolism"
"path:sey00640",37,"Up",0.00223246793478742,0.0039361934639673,8.934635629479e-10,1.7351321367394e-09,"Propanoate metabolism"
"path:sey01200",113,"Up",0.0023104643072989,0.00402080801529939,1.70777602742754e-10,4.5768397535058e-10,"Carbon metabolism"
"path:sey00592",3,"Down",0.00245080923709425,0.00421036458680294,0.0338922746074367,0.0381644100621556,"alpha-Linolenic acid metabolism"
"path:sey00780",14,"Down",0.00346811287604225,0.00588262184037546,1.37064651586911e-07,1.8552185164289e-07,"Biotin metabolism"
"path:sey00260",36,"Up",0.00356154022832895,0.00590535339013929,3.19871280147595e-10,7.51978097189083e-10,"Glycine, serine and threonine metabolism"
"path:sey00300",13,"Up",0.00356965391493495,0.00590535339013929,6.1585620952026e-10,1.23513200767131e-09,"Lysine biosynthesis"
"path:sey00561",12,"Down",0.00410220416142014,0.00665813658463397,1.63539928540608e-10,4.47231641315133e-10,"Glycerolipid metabolism"
"Fur",41,"Down",0.00412406967555686,0.00665813658463397,2.84374111357213e-09,4.94884817167098e-09,"Fur"
"RpoE",28,"Up",0.00427085308743316,0.00681302754423861,3.2793848579606e-13,5.49296963708401e-12,"RpoE"
"path:sey00627",6,"Up",0.0044120539703642,0.00695547331798592,0.00260359610369104,0.00306036734995263,"Aminobenzoate degradation"
"path:sey00040",36,"Up",0.00684768087292783,0.0106696422903759,3.34191802658121e-14,1.49272338520627e-12,"Pentose and glucuronate interconversions"
"path:sey00261",8,"Up",0.00837026600129064,0.0128921338410683,2.51788068590703e-08,3.79096642597239e-08,"Monobactam biosynthesis"
"path:sey05132",36,"Up",0.00879544214034909,0.0133930596228043,6.11134071368474e-10,1.23513200767131e-09,"Salmonella infection"
"path:sey00430",3,"Down",0.015821715940285,0.0238214599550358,0.130857216142807,0.138069818607371,"Taurine and hypotaurine metabolism"
"path:sey00360",7,"Up",0.0164041680903154,0.0243770773636036,1.30993510239859e-06,1.68780099732126e-06,"Phenylalanine metabolism"
"path:sey01220",14,"Up",0.0165545823887159,0.0243770773636036,1.38743057745104e-10,4.04164559518346e-10,"Degradation of aromatic compounds"
"path:sey00541",26,"Down",0.0207563054699988,0.0302320101410852,8.82300313316269e-10,1.7351321367394e-09,"O-Antigen nucleotide sugar biosynthesis"
"path:sey00071",13,"Up",0.0224378158504775,0.0323297561716558,1.02534736756151e-10,3.19526854077307e-10,"Fatty acid degradation"
"path:sey01110",351,"Up",0.0269523387341751,0.03842141904659,1.2407041790463e-11,5.73290896524843e-11,"Biosynthesis of secondary metabolites"
"path:sey00625",5,"Up",0.0285567684392347,0.0400949407936695,4.26035037990157e-05,5.28599028617417e-05,"Chloroalkane and chloroalkene degradation"
"path:sey00330",23,"Up",0.0287247337029274,0.0400949407936695,2.79581915573506e-11,1.17074927146405e-10,"Arginine and proline metabolism"
"path:sey00542",1,"Down",0.0343592224444879,0.0474653176037255,0.0343592224444879,0.0383677983963448,"O-Antigen repeat unit biosynthesis"
"path:sey00600",2,"Up",0.0372288919114881,0.0509048113891776,1,1,"Sphingolipid metabolism"
"path:sey03410",14,"Down",0.0399382417496111,0.0540578221661403,2.02136784345965e-09,3.65494170640081e-09,"Base excision repair"
"path:sey00250",33,"Down",0.0410358400647475,0.0549880256867617,2.30436406951145e-11,1.02928261771511e-10,"Alanine, aspartate and glutamate metabolism"
"path:sey01053",8,"Down",0.0437230970935973,0.0580088614905152,0.0370842233902157,0.0407318519204008,"Biosynthesis of siderophore group nonribosomal peptides"
"path:sey00450",15,"Down",0.0442525112193667,0.05813565199407,3.27380638838781e-13,5.49296963708401e-12,"Selenocompound metabolism"
"path:sey00473",4,"Up",0.0493563228310676,0.0642111384404181,0.000768837466380247,0.000911718765442063,"D-Alanine metabolism"
"path:sey00760",25,"Up",0.0608909385981615,0.0784556324245542,3.53798235486282e-11,1.43663525924733e-10,"Nicotinate and nicotinamide metabolism"
"path:sey00130",21,"Down",0.0896728038764649,0.114439578280441,4.19502858262873e-11,1.52863066131864e-10,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:sey00010",45,"Up",0.0911455382405557,0.115221718153155,5.21814947545339e-11,1.74808007427688e-10,"Glycolysis / Gluconeogenesis"
"path:sey00626",4,"Up",0.0941648216347697,0.117926038308964,0.000732131085404303,0.00087594254860872,"Naphthalene degradation"
"path:sey00680",32,"Up",0.0990807627665921,0.122933538988179,7.73386658287501e-12,3.83828934113056e-11,"Methane metabolism"
"path:sey00030",42,"Up",0.106454003426878,0.130870059258731,2.49238764244199e-12,2.00569084907305e-11,"Pentose phosphate pathway"
"path:sey01040",3,"Down",0.115830931974098,0.141103135313901,0.00469068052636441,0.00541854474597268,"Biosynthesis of unsaturated fatty acids"
"path:sey00920",38,"Up",0.129278613057062,0.156066073420237,4.757076349999e-09,8.17241321666495e-09,"Sulfur metabolism"
"path:sey00562",11,"Down",0.132181680311828,0.158145938944508,8.71971188949782e-09,1.40776071469001e-08,"Inositol phosphate metabolism"
"path:sey01100",912,"Up",0.136474893930262,0.161837484837655,2.69421158830708e-12,2.00569084907305e-11,"Metabolic pathways"
"path:sey00550",26,"Up",0.157551745983511,0.185192403173601,5.86553235865978e-14,1.96495334015103e-12,"Peptidoglycan biosynthesis"
"path:sey05100",10,"Down",0.189154612015298,0.220406243565651,0.119027613852898,0.126584922668955,"Bacterial invasion of epithelial cells"
"path:sey02024",60,"Down",0.196985305671613,0.22755199103445,2.71388062352958e-11,1.17074927146405e-10,"Quorum sensing"
"FNR",10,"Up",0.221577250844078,0.253772236009457,2.79765387603088e-10,6.90341600563348e-10,"FNR"
"path:sey00340",12,"Up",0.225298757596971,0.254848137676375,1.34698227034946e-06,1.7190059450174e-06,"Histidine metabolism"
"OxyR",42,"Up",0.226320361070811,0.254848137676375,1.68310301299202e-12,1.61097002672093e-11,"OxyR"
"path:sey00052",31,"Up",0.241992037375781,0.26913491074645,2.57070327857655e-12,2.00569084907305e-11,"Galactose metabolism"
"path:sey00472",2,"Down",0.243024807465078,0.26913491074645,0.819734196450038,0.832154411547766,"D-Arginine and D-ornithine metabolism"
"CRP",232,"Up",0.279493705333977,0.306984889465188,1.05415927504401e-11,5.04490510199635e-11,"CRP"
"path:sey00400",23,"Up",0.282947134253765,0.308251349512232,1.50790027051067e-10,4.20955492184229e-10,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:sey00564",28,"Up",0.288048057269356,0.311277739307207,3.71532116816691e-12,2.23699115234872e-11,"Glycerophospholipid metabolism"
"path:sey00750",9,"Down",0.290813319953619,0.31175187899028,5.30072685186555e-10,1.14564096475804e-09,"Vitamin B6 metabolism"
"path:sey00540",40,"Down",0.360636663116915,0.3835342290291,4.61718926913148e-12,2.47481344825447e-11,"Lipopolysaccharide biosynthesis"
"path:sey00520",52,"Up",0.4013633304008,0.423485718690607,5.03141809902048e-12,2.59311548180287e-11,"Amino sugar and nucleotide sugar metabolism"
"path:sey00190",44,"Down",0.472026571362604,0.494152816895226,6.99682293685583e-09,1.17196784192335e-08,"Oxidative phosphorylation"
"path:sey00860",37,"Up",0.595518789765553,0.618600913399877,2.53011811648097e-10,6.3969024077066e-10,"Porphyrin and chlorophyll metabolism"
"path:sey00401",4,"Down",0.607575151463972,0.626269771509017,0.03630879815694,0.0402097434134707,"Novobiocin biosynthesis"
"path:sey02030",23,"Down",0.736067398740728,0.752923904055401,7.38640523410229e-08,1.02039000141207e-07,"Bacterial chemotaxis"
"SlyA",8,"Down",0.801839593422425,0.81398867817125,8.556594854795e-07,1.12410167700248e-06,"SlyA"
"path:sey00270",35,"Down",0.815472855228317,0.821604230079658,1.0232934297844e-09,1.95887599415872e-09,"Cysteine and methionine metabolism"
"path:sey01054",1,"Up",0.981595664254989,0.981595664254989,0.981595664254989,0.988976082783222,"Nonribosomal peptide structures"
