"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:sey02040",45,"Down",2.51489580525488e-06,9.3798816520317e-06,2.33959026011141e-07,3.04588165939033e-07,"Flagellar assembly"
"path:sey00900",14,"Down",2.94404144157868e-06,1.06915189194173e-05,1.70130915656333e-10,4.8315813096302e-10,"Terpenoid backbone biosynthesis"
"path:sey00543",13,"Up",4.81770859803285e-06,1.70472765776547e-05,4.57538506209709e-08,6.37780948049897e-08,"Exopolysaccharide biosynthesis"
"path:sey00730",14,"Down",5.3441826492125e-06,1.84374301397831e-05,3.43467279322894e-09,6.155647343709e-09,"Thiamine metabolism"
"path:sey00460",8,"Down",6.50206822262786e-06,2.18850101151864e-05,2.51744308298999e-08,3.58151696342905e-08,"Cyanoamino acid metabolism"
"path:sey03430",27,"Down",7.26170175514361e-06,2.3782467312007e-05,4.23677538325306e-09,7.30843753611153e-09,"Mismatch repair"
"path:sey03018",16,"Down",7.41047894504565e-06,2.3782467312007e-05,1.95137986026826e-08,2.92706979040238e-08,"RNA degradation"
"path:sey00903",2,"Up",1.07691309346247e-05,3.30253348661825e-05,0.279024553250488,0.285225098878277,"Limonene and pinene degradation"
"path:sey00930",2,"Up",1.07691309346247e-05,3.30253348661825e-05,0.279024553250488,0.285225098878277,"Caprolactam degradation"
"path:sey03440",31,"Down",1.2465249257671e-05,3.73957477730129e-05,1.83389125379711e-10,4.96229398086278e-10,"Homologous recombination"
"path:sey00521",10,"Down",1.40097972418506e-05,4.11351493484123e-05,6.28703173946793e-07,8.03342944487569e-07,"Streptomycin biosynthesis"
"path:sey02010",172,"Up",1.84848831715777e-05,5.31440391182859e-05,4.79635867375729e-13,6.61897496978507e-12,"ABC transporters"
"path:sey01120",281,"Up",2.42641926678327e-05,6.83358895543043e-05,2.17510735511629e-12,1.8760300937878e-11,"Microbial metabolism in diverse environments"
"OmpR",27,"Up",2.86927747085431e-05,7.9192058195579e-05,3.9689363294226e-14,1.64266212053553e-12,"OmpR"
"path:sey00523",5,"Down",3.05088103497244e-05,8.25532515345485e-05,0.00808981951909524,0.00938147137508523,"Polyketide sugar unit biosynthesis"
"Lrp",145,"Up",3.33062390887888e-05,8.83896345048625e-05,1.33671552208988e-12,1.41897493883387e-11,"Lrp"
"path:sey01501",20,"Up",3.93976295113597e-05,0.000102582507029578,2.42984286047178e-11,9.86230337485603e-11,"beta-Lactam resistance"
"path:sey00910",23,"Up",4.36761624550912e-05,0.000111616859607455,5.57709140204683e-12,3.07855445392985e-11,"Nitrogen metabolism"
"path:sey01240",156,"Down",4.54344293191392e-05,0.000112197030536434,6.34543089280271e-11,2.24530631591481e-10,"Biosynthesis of cofactors"
"path:sey00362",9,"Up",4.55292297829006e-05,0.000112197030536434,3.81182675644073e-05,4.69671511061447e-05,"Benzoate degradation"
"path:sey00999",3,"Down",5.72094327613549e-05,0.000138507047738017,0.0295948781558787,0.0329362353670263,"Biosynthesis of various plant secondary metabolites; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:sey00280",10,"Up",6.91823305970554e-05,0.000164606234868856,4.2908438285934e-08,6.0422086565907e-08,"Valine, leucine and isoleucine degradation"
"path:sey00525",3,"Down",8.72816566900624e-05,0.000204150315647943,0.0972851704529263,0.101707223655332,"Acarbose and validamycin biosynthesis"
"path:sey00780",14,"Down",0.000107225131359955,0.000246617802127897,1.40543132829457e-09,2.73168342682607e-09,"Biotin metabolism"
"path:sey00051",44,"Up",0.000112648564333772,0.000254844293082959,1.80067990115166e-11,8.0159298825461e-11,"Fructose and mannose metabolism"
"path:sey00410",9,"Up",0.000131466838999029,0.000292619738417193,9.55483402631368e-09,1.55125540662505e-08,"beta-Alanine metabolism"
"path:sey02060",59,"Up",0.00013437737517476,0.000294350440858997,1.64981479211076e-09,3.16214501821229e-09,"Phosphotransferase system (PTS)"
"path:sey00053",23,"Up",0.000146015161716797,0.000314845192451843,2.59021100874164e-15,1.79585644706641e-13,"Ascorbate and aldarate metabolism"
"path:sey00020",28,"Up",0.000158413273520281,0.000336323565319981,1.08808967180749e-07,1.47212132068072e-07,"Citrate cycle (TCA cycle)"
"path:sey03420",8,"Down",0.000166400920700237,0.000347929197827769,3.80460198160574e-05,4.69671511061447e-05,"Nucleotide excision repair"
"path:sey00480",24,"Up",0.000185841208625109,0.000381041020649415,2.81908430635445e-11,1.11152466936261e-10,"Glutathione metabolism"
"path:sey00670",12,"Down",0.000187759343508407,0.000381041020649415,2.09519077866331e-08,3.1089927683391e-08,"One carbon pool by folate"
"Fur",41,"Down",0.000281369713826341,0.000562739427652682,2.91331355202421e-09,5.28996408130712e-09,"Fur"
"path:sey00600",2,"Up",0.000339986480633495,0.000670259061820319,0.428846348828916,0.431976614148835,"Sphingolipid metabolism"
"path:sey03070",40,"Down",0.000417258789264659,0.000811010041105957,3.62928956735125e-09,6.42105077300606e-09,"Bacterial secretion system"
"path:sey00350",21,"Up",0.000489264966679359,0.000937757852802105,9.60038352005351e-11,3.05234043520175e-10,"Tyrosine metabolism"
"path:sey00040",36,"Up",0.000570818227393517,0.00107908103260692,1.46917604947817e-13,2.89637564039982e-12,"Pentose and glucuronate interconversions"
"path:sey00332",2,"Up",0.000589826835112407,0.00109994734115557,0.365551737044605,0.370927497883496,"Carbapenem biosynthesis"
"path:sey03410",14,"Down",0.000821039949151422,0.00151071350643862,2.3072455894258e-08,3.35157780358695e-08,"Base excision repair"
"path:sey01502",8,"Up",0.00086922423588698,0.00157832821779478,5.60159877400492e-08,7.65366961200672e-08,"Vancomycin resistance"
"path:sey00630",33,"Up",0.00117116461796463,0.00209897035427427,1.17757704883818e-10,3.61123628310375e-10,"Glyoxylate and dicarboxylate metabolism"
"SlyA",8,"Down",0.00133620365046039,0.002364052612353,4.53165725728313e-07,5.84456730378572e-07,"SlyA"
"path:sey00552",3,"Up",0.00139285180434159,0.00242759789903087,0.0578493343642774,0.0623688136114866,"Teichoic acid biosynthesis"
"path:sey00620",62,"Up",0.00140730312987297,0.00242759789903087,3.5969561396319e-10,8.13737618474103e-10,"Pyruvate metabolism"
"path:sey00920",38,"Up",0.00145326702524328,0.00247593641337744,2.06282871618533e-07,2.71114631270072e-07,"Sulfur metabolism"
"path:sey00627",6,"Up",0.00161225590292599,0.00271330871468033,0.000663849234864095,0.000796619081836914,"Aminobenzoate degradation"
"path:sey00430",3,"Down",0.00184624474876729,0.00299872032299449,0.0841273336725454,0.0886226873802386,"Taurine and hypotaurine metabolism"
"path:sey00250",33,"Down",0.00185410936780261,0.00299872032299449,1.35916007519762e-11,6.46772725438867e-11,"Alanine, aspartate and glutamate metabolism"
"RpoE",28,"Up",0.00186235853678761,0.00299872032299449,2.31829801728413e-12,1.88191250814829e-11,"RpoE"
"path:sey00561",12,"Down",0.0018687677375183,0.00299872032299449,1.71556147950637e-10,4.8315813096302e-10,"Glycerolipid metabolism"
"path:sey03250",1,"Up",0.0027739049064725,0.00439998709302534,0.0027739049064725,0.00327178527430089,"Viral life cycle - HIV-1"
"path:sey00770",25,"Up",0.00350741228423807,0.0055002601730097,1.61737375296916e-12,1.59426841364103e-11,"Pantothenate and CoA biosynthesis"
"path:sey00052",30,"Up",0.0040627698003126,0.00629957564542853,5.17125195732421e-12,2.97346987546142e-11,"Galactose metabolism"
"path:sey01230",127,"Up",0.00454227503451611,0.00696482171959137,1.57776754275512e-11,7.25773069667353e-11,"Biosynthesis of amino acids"
"path:sey00401",4,"Down",0.00476604965813804,0.00722763574530823,0.0211979176735265,0.0239779724503824,"Novobiocin biosynthesis"
"path:sey00071",13,"Up",0.0103224823762767,0.015483723564415,1.00321453910873e-09,2.00642907821746e-09,"Fatty acid degradation"
"path:sey00750",9,"Down",0.0106528048128079,0.0158073877867472,1.69622044608614e-07,2.27260603456201e-07,"Vitamin B6 metabolism"
"path:sey00540",40,"Down",0.0112796869486682,0.0165595404140023,8.52725669657422e-12,4.35837564491571e-11,"Lipopolysaccharide biosynthesis"
"path:sey00330",23,"Up",0.0170807389106482,0.0248120207333626,9.73209993832441e-11,3.05234043520175e-10,"Arginine and proline metabolism"
"path:sey05132",36,"Up",0.0196794731215825,0.0282892426122749,3.58707762945943e-10,8.13737618474103e-10,"Salmonella infection"
"path:sey01220",14,"Up",0.0214927706681004,0.0305773438370913,1.38954073369486e-08,2.20409909482632e-08,"Degradation of aromatic compounds"
"path:sey01040",3,"Down",0.0256645094614327,0.036139819445691,0.00879854198054434,0.010118323277626,"Biosynthesis of unsaturated fatty acids"
"path:sey00470",16,"Up",0.0268245200757507,0.037391755257107,1.9264852236642e-10,5.11259540126267e-10,"D-Amino acid metabolism"
"path:sey02030",23,"Down",0.0287337513192614,0.0396525768205808,1.97766339472169e-07,2.62420719684224e-07,"Bacterial chemotaxis"
"path:sey00520",53,"Up",0.0323342217240409,0.0441794316625509,3.60965248730481e-12,2.65738486576526e-11,"Amino sugar and nucleotide sugar metabolism"
"path:sey00640",35,"Up",0.0337462892990333,0.0456567443457509,2.24194877831993e-09,4.12518575210868e-09,"Propanoate metabolism"
"path:sey00592",3,"Down",0.0356085892642337,0.0477085953248957,0.0259321195120442,0.029094573111074,"alpha-Linolenic acid metabolism"
"path:sey00270",37,"Down",0.0446137244538821,0.0591989805253435,8.92469911568491e-10,1.81118893818311e-09,"Cysteine and methionine metabolism"
"path:sey00625",5,"Up",0.0477874683830493,0.0628063870177219,0.000105495607726649,0.000128835343949359,"Chloroalkane and chloroalkene degradation"
"path:sey00190",44,"Down",0.0506114045371248,0.06589031911437,9.43468364495124e-09,1.54998374167056e-08,"Oxidative phosphorylation"
"path:sey01200",112,"Up",0.05672967629085,0.0731653768984795,2.39540560295362e-11,9.86230337485603e-11,"Carbon metabolism"
"path:sey02024",60,"Down",0.060489844499111,0.0772925790821973,1.9561257127477e-11,8.43579213622445e-11,"Quorum sensing"
"path:sey00564",28,"Up",0.0723751390043502,0.0916309099321131,4.36218851370747e-12,2.65738486576526e-11,"Glycerophospholipid metabolism"
"path:sey01054",1,"Up",0.0752523588963823,0.0944075047972796,0.0752523588963823,0.0805025234705485,"Nonribosomal peptide structures"
"FNR",10,"Up",0.0782665548463252,0.0973043654846205,7.33971415523848e-11,2.47044037420222e-10,"FNR"
"path:sey00550",26,"Up",0.0874559179406246,0.107758184605413,6.63672432259463e-14,1.83173591303612e-12,"Peptidoglycan biosynthesis"
"path:sey01053",8,"Down",0.0932550245196922,0.113886667112544,0.0506019644941946,0.0549848118125894,"Biosynthesis of siderophore group nonribosomal peptides"
"path:sey00450",15,"Down",0.108569646024442,0.131426413608535,1.27485752293447e-10,3.8245725688034e-10,"Selenocompound metabolism"
"path:sey01250",49,"Down",0.115292968172386,0.138351561806864,6.05288344165909e-11,2.19815240776041e-10,"Biosynthesis of nucleotide sugars"
"path:sey00542",1,"Down",0.128387062020775,0.152736332404026,0.128387062020775,0.133213643299752,"O-Antigen repeat unit biosynthesis"
"path:sey00300",13,"Up",0.146016586985102,0.172224692341403,6.55458557834124e-11,2.26133202452773e-10,"Lysine biosynthesis"
"path:sey00360",7,"Up",0.160921724619084,0.188196593198589,6.61782054063536e-07,8.37852508814385e-07,"Phenylalanine metabolism"
"path:sey05100",10,"Down",0.178300567794019,0.206768725677098,0.0347018757025662,0.0383108707756331,"Bacterial invasion of epithelial cells"
"path:sey00261",8,"Up",0.188118397874542,0.216336157555724,1.80489670050033e-09,3.41199650231569e-09,"Monobactam biosynthesis"
"path:sey00260",37,"Up",0.21778497966464,0.248382869369589,5.25129186682345e-11,1.95858993951794e-10,"Glycine, serine and threonine metabolism"
"path:sey01110",351,"Up",0.22017646490364,0.249052066858216,4.40435581879775e-12,2.65738486576526e-11,"Biosynthesis of secondary metabolites"
"path:sey00030",41,"Up",0.243864695807075,0.273604292856718,3.95257192707756e-12,2.65738486576526e-11,"Pentose phosphate pathway"
"path:sey00130",21,"Down",0.256023160701155,0.284929001425479,4.42897477627544e-12,2.65738486576526e-11,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:sey00400",22,"Down",0.265546643775224,0.293163494727847,3.32103870746717e-10,8.04040950228895e-10,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:sey00541",26,"Down",0.273419348211841,0.299459286136778,3.25720222556700e-10,8.02667691300438e-10,"O-Antigen nucleotide sugar biosynthesis"
"path:sey00860",37,"Up",0.301172883975637,0.327258724319984,3.94563180480217e-10,8.78221272681774e-10,"Porphyrin metabolism"
"path:sey00562",11,"Down",0.375313304784261,0.404634656720531,5.05894198297982e-09,8.51382919086847e-09,"Inositol phosphate metabolism"
"path:sey00626",4,"Up",0.408870581091665,0.437396435586433,0.00185630334746862,0.00220836087888509,"Naphthalene degradation"
"path:sey00680",31,"Down",0.428964763130376,0.45536259470763,3.15873119851584e-11,1.21084695943107e-10,"Methane metabolism"
"path:sey00010",44,"Up",0.519460219215,0.547217635508931,7.58786232973062e-11,2.49315476548292e-10,"Glycolysis / Gluconeogenesis"
"OxyR",42,"Up",0.52606673962277,0.549978864151078,1.98504950466977e-12,1.82624554429619e-11,"OxyR"
"CRP",232,"Down",0.542042466312684,0.562420002640229,7.35497663592085e-12,3.90379529137337e-11,"CRP"
"path:sey01100",944,"Up",0.570549156896268,0.587580475012574,3.98883901127971e-12,2.65738486576526e-11,"Metabolic pathways"
"path:sey00340",12,"Down",0.623937291796929,0.637802564947972,4.77356131582297e-06,5.98864965075972e-06,"Histidine metabolism"
"path:sey00740",17,"Down",0.663379124924084,0.673134700290615,1.0869471362294e-13,2.49997841332763e-12,"Riboflavin metabolism"
"path:sey00760",25,"Up",0.780569130438713,0.786266715332427,1.80214930326368e-10,4.96229398086278e-10,"Nicotinate and nicotinamide metabolism"
"path:sey00946",1,"Down",0.99860809363558,0.99860809363558,0.99860809363558,0.99860809363558,"Degradation of flavonoids"
